countries,quarter2,MIPRCrisis,GlobalNtP,GlobalNtT,RegionalNtP,RegionalNtT,RegDum,CountryNtP,CountryNtT
BANGLADESH,1996q4,0,3.00313592,0.01924653,2.849495649,0.021783676,AsDum,0.000979011,6.80E-06
BANGLADESH,1997q1,0,3.453912973,0.02006547,2.93296504,0.022326147,AsDum,0,0
BANGLADESH,1997q2,0,3.344718933,0.019998429,3.414222956,0.023990685,AsDum,0.001718649,1.14E-05
BANGLADESH,1997q3,0,2.815053701,0.019751262,3.362098694,0.025087768,AsDum,0.003621782,2.60E-05
BANGLADESH,1997q4,0,3.559176207,0.022219449,4.13486433,0.028318802,AsDum,0.004222164,2.78E-05
BANGLADESH,1998q1,0,3.128838062,0.020710543,4.111013889,0.028243532,AsDum,0,0
BANGLADESH,1998q2,0,3.096049547,0.021420265,4.404539585,0.029762996,AsDum,0,0
BANGLADESH,1998q3,0,3.791309357,0.022349928,4.652053356,0.030736683,AsDum,0,0
BANGLADESH,1998q4,0,3.108878851,0.019636337,4.127056122,0.028932603,AsDum,0,0
BANGLADESH,1999q1,0,3.147571087,0.020658994,3.946649075,0.027759686,AsDum,0,0
BANGLADESH,1999q2,0,2.991235018,0.01970252,3.369812965,0.025705639,AsDum,0.005133752,3.62E-05
BANGLADESH,1999q3,0,2.955223799,0.017178254,3.75321126,0.027520344,AsDum,0,0
BANGLADESH,1999q4,0,3.111111164,0.019091671,3.217177391,0.024684153,AsDum,0.004029265,2.81E-05
BANGLADESH,2000q1,0,3.608566046,0.020125501,4.092592716,0.028460344,AsDum,0.004364257,2.66E-05
BANGLADESH,2000q2,0,3.409443617,0.019923007,4.147325039,0.027300851,AsDum,0.002779131,1.69E-05
BANGLADESH,2000q3,0,4.003366947,0.021373659,4.947408676,0.029252179,AsDum,0.0023974,1.33E-05
BANGLADESH,2000q4,0,4.369883537,0.022600638,5.074834824,0.029803865,AsDum,0.007199618,3.86E-05
BANGLADESH,2001q1,0,3.836613655,0.021938741,5.394011021,0.031352341,AsDum,0.006358493,3.63E-05
BANGLADESH,2001q2,0,3.56155324,0.021611489,4.229084492,0.026825406,AsDum,0.004776724,2.93E-05
BANGLADESH,2001q3,0,4.168596268,0.022587994,4.314709187,0.027120523,AsDum,0.003012134,1.71E-05
BANGLADESH,2001q4,0,5.048440456,0.023626739,5.734960556,0.031735923,AsDum,0.019155614,9.57E-05
BANGLADESH,2002q1,0,4.648320198,0.024509611,5.165198326,0.03206896,AsDum,0,0
BANGLADESH,2002q2,0,4.98819685,0.025768185,4.496815205,0.029964207,AsDum,0.004380079,2.50E-05
BANGLADESH,2002q3,0,4.796699524,0.025165487,4.957215309,0.030591879,AsDum,0.000935713,5.23E-06
BANGLADESH,2002q4,0,4.650390625,0.024687732,5.082945824,0.031199889,AsDum,0.001668142,9.41E-06
BANGLADESH,2003q1,0,4.782758713,0.023004185,4.955459595,0.02786384,AsDum,0,0
BANGLADESH,2003q2,0,4.885639668,0.024948066,4.895662308,0.028420635,AsDum,0.000805933,4.49E-06
BANGLADESH,2003q3,0,4.210682392,0.02391479,3.872890234,0.027811656,AsDum,0.001761462,1.18E-05
BANGLADESH,2003q4,0,4.457207203,0.023765491,3.106096983,0.025508596,AsDum,0.014106109,9.72E-05
BANGLADESH,2004q1,0,4.731277466,0.024279783,3.69389987,0.025667129,AsDum,0.005295875,3.41E-05
BANGLADESH,2004q2,0,4.381305695,0.023452887,3.336474419,0.024887327,AsDum,0.002480615,1.69E-05
BANGLADESH,2004q3,0,3.847542524,0.022961123,3.49844718,0.024529213,AsDum,0.002186969,1.43E-05
BANGLADESH,2004q4,0,4.888469696,0.025754819,3.444507122,0.023021398,AsDum,0.006628659,3.99E-05
BANGLADESH,2005q1,0,4.091097355,0.022488534,3.817152023,0.023608336,AsDum,0,0
BANGLADESH,2005q2,0,4.55787468,0.023652207,3.366015911,0.023820139,AsDum,0,0
BANGLADESH,2005q3,0,4.760352612,0.023824222,3.230727434,0.0225775,AsDum,0.001819804,1.13E-05
BANGLADESH,2005q4,0,4.134087086,0.021658542,3.198374033,0.023679823,AsDum,0.001505823,9.30E-06
BANGLADESH,2006q1,0,4.071969509,0.020817464,3.734800816,0.026362324,AsDum,0.002337791,1.38E-05
BANGLADESH,2006q2,0,4.748651505,0.023147101,3.350724697,0.026075384,AsDum,0.002217278,1.34E-05
BANGLADESH,2006q3,0,3.830294609,0.022028368,3.474916458,0.024613077,AsDum,0.001450532,9.00E-06
BANGLADESH,2006q4,0,4.037946224,0.02261024,3.361616135,0.024667382,AsDum,0.001886699,1.21E-05
BANGLADESH,2007q1,0,4.156677246,0.021388145,3.244517565,0.023072125,AsDum,0.00244842,1.45E-05
BANGLADESH,2007q2,0,3.996348143,0.023245441,3.584832907,0.023127571,AsDum,0.002844298,1.73E-05
BANGLADESH,2007q3,0,3.870988131,0.021935971,3.834572554,0.026030231,AsDum,0.00148093,8.96E-06
BANGLADESH,2007q4,0,4.504495621,0.025362523,3.750883341,0.024845229,AsDum,0.01183844,7.25E-05
BANGLADESH,2008q1,0,4.726232529,0.026450578,3.915254354,0.027708508,AsDum,0.008579779,5.01E-05
BANGLADESH,2008q2,0,4.481971741,0.025593124,5.179704189,0.029858749,AsDum,0.003320711,1.89E-05
BANGLADESH,2008q3,0,4.582547188,0.024800455,4.929325104,0.031820938,AsDum,0.000792448,4.50E-06
BANGLADESH,2008q4,0,5.771596909,0.027705347,5.45409441,0.033458665,AsDum,0.006814772,3.44E-05
BANGLADESH,2009q1,0,5.454398155,0.026897045,5.379095078,0.031600267,AsDum,0.008484362,4.31E-05
BANGLADESH,2009q2,0,5.046031952,0.02618406,4.526912212,0.028258178,AsDum,0.002693503,1.47E-05
BANGLADESH,2009q3,0,4.454035759,0.024826802,3.253140211,0.027041569,AsDum,0.001424757,8.99E-06
BANGLADESH,2009q4,0,4.670024395,0.024266774,3.205495834,0.023652311,AsDum,0,0
BANGLADESH,2010q1,0,4.72125721,0.025287015,3.872703314,0.02920741,AsDum,0.002342346,1.34E-05
BANGLADESH,2010q2,0,5.487989426,0.027363503,3.900207996,0.027520243,AsDum,0.007797704,4.24E-05
BANGLADESH,2010q3,0,4.777503014,0.025408298,3.496699572,0.028327553,AsDum,0.000746167,4.48E-06
BANGLADESH,2010q4,0,4.516752243,0.02450693,3.355750561,0.025108295,AsDum,0.000676862,3.93E-06
BANGLADESH,2011q1,0,5.026637554,0.026237991,3.764431953,0.026583118,AsDum,0,0
BANGLADESH,2011q2,0,4.485313892,0.024696186,3.911308289,0.027569177,AsDum,0.000859401,4.89E-06
BANGLADESH,2011q3,0,5.488289833,0.02746463,3.859791517,0.02821351,AsDum,0.001783195,9.81E-06
BANGLADESH,2011q4,0,4.920706272,0.026980471,4.329355717,0.028870869,AsDum,0.001460771,8.48E-06
BANGLADESH,2012q1,0,4.176233768,0.024769533,3.245247126,0.026165731,AsDum,0.004113915,2.62E-05
BANGLADESH,2012q2,0,4.698056698,0.025899755,4.014304161,0.027736597,AsDum,0.001392535,8.04E-06
BANGLADESH,2012q3,0,4.683049202,0.024974726,4.199608803,0.029426485,AsDum,0.003172492,1.78E-05
BANGLADESH,2012q4,0,4.615978241,0.023927417,3.449530602,0.025974829,AsDum,0.005784425,3.32E-05
BANGLADESH,2013q1,0,4.659716606,0.023904469,3.128172636,0.025461458,AsDum,0.002755486,1.59E-05
BANGLADESH,2013q2,0,4.47298336,0.02431301,3.824163914,0.026560673,AsDum,0.058754761,0.00034298
BANGLADESH,2013q3,0,4.631232738,0.025345121,3.799645424,0.028003188,AsDum,0.015563927,9.40E-05
BANGLADESH,2013q4,0,4.397819996,0.023386009,3.824463129,0.026028991,AsDum,0.011204666,6.31E-05
BANGLADESH,2014q1,0,4.37856102,0.024117632,4.438461304,0.02943041,AsDum,0.004142214,2.40E-05
BANGLADESH,2014q2,0,4.528443813,0.024150524,4.387689114,0.027449735,AsDum,0.011025759,6.16E-05
BANGLADESH,2014q3,0,4.754800797,0.024476016,3.540925264,0.025563126,AsDum,0.000476592,2.68E-06
BANGLADESH,2014q4,0,4.213103771,0.024157559,3.547451019,0.025874695,AsDum,0.001715158,1.04E-05
BELGIUM,1995q1,0,4.089830399,0.022542132,0,0,EuDum,0.007745423,4.29E-05
BELGIUM,1995q2,0,4.698461533,0.024985887,3.47777319,0.024099819,EuDum,0.004218954,2.81E-05
BELGIUM,1995q3,0,4.205328941,0.023106204,3.536543608,0.022964315,EuDum,0.003793869,2.49E-05
BELGIUM,1995q4,0,3.838644028,0.022020932,3.706997633,0.024411615,EuDum,0.003209684,2.06E-05
BELGIUM,1996q1,0,4.375494003,0.022670489,3.696186066,0.023935553,EuDum,0.012522079,8.18E-05
BELGIUM,1996q2,0,3.854794502,0.022627309,3.636181355,0.023466825,EuDum,0,0
BELGIUM,1996q3,0,3.9435184,0.023667291,3.899416924,0.025292279,EuDum,0.004822587,3.10E-05
BELGIUM,1996q4,0,3.00313592,0.01924653,3.608058691,0.025124988,EuDum,0.006853074,4.76E-05
BELGIUM,1997q1,0,3.453912973,0.02006547,3.272321463,0.024471344,EuDum,0.002463396,1.76E-05
BELGIUM,1997q2,0,3.344718933,0.019998429,3.466195822,0.023389066,EuDum,0.001718649,1.14E-05
BELGIUM,1997q3,0,2.815053701,0.019751262,3.634970903,0.025123684,EuDum,0.003621782,2.60E-05
BELGIUM,1997q4,0,3.559176207,0.022219449,3.482513666,0.023954595,EuDum,0.003377731,2.22E-05
BELGIUM,1998q1,0,3.128838062,0.020710543,3.742011786,0.025378531,EuDum,0.005373242,3.64E-05
BELGIUM,1998q2,0,3.096049547,0.021420265,3.327983856,0.023510739,EuDum,0.011793862,8.14E-05
BELGIUM,1998q3,0,3.791309357,0.022349928,4.214993,0.028439049,EuDum,0.011308067,7.21E-05
BELGIUM,1998q4,0,3.108878851,0.019636337,3.771078825,0.025329445,EuDum,0.007673512,5.07E-05
BELGIUM,1999q1,0,3.147571087,0.020658994,3.44951129,0.023791337,EuDum,0.007975758,5.49E-05
BELGIUM,1999q2,0,2.991235018,0.01970252,3.438388586,0.023302186,EuDum,0.005133752,3.62E-05
BELGIUM,1999q3,0,2.955223799,0.017178254,3.281294584,0.023255736,EuDum,0.00300979,2.08E-05
BELGIUM,1999q4,0,3.111111164,0.019091671,3.491610765,0.023487849,EuDum,0.006043897,4.21E-05
BELGIUM,2000q1,0,3.608566046,0.020125501,3.55010891,0.02455638,EuDum,0.01309277,7.98E-05
BELGIUM,2000q2,0,3.409443617,0.019923007,3.659021378,0.023004087,EuDum,0.009263769,5.62E-05
BELGIUM,2000q3,0,4.003366947,0.021373659,4.604452133,0.026537843,EuDum,0.0023974,1.33E-05
BELGIUM,2000q4,0,4.369883537,0.022600638,4.928353786,0.025451083,EuDum,0.005999682,3.21E-05
BELGIUM,2001q1,0,3.836613655,0.021938741,4.619517326,0.025649924,EuDum,0.00847799,4.84E-05
BELGIUM,2001q2,0,3.56155324,0.021611489,3.815618277,0.023180321,EuDum,0.006567995,4.03E-05
BELGIUM,2001q3,0,4.168596268,0.022587994,4.712406158,0.027172912,EuDum,0.007831548,4.45E-05
BELGIUM,2001q4,0,5.048440456,0.023626739,5.278350353,0.032259587,EuDum,0.007981506,3.99E-05
BELGIUM,2002q1,0,4.648320198,0.024509611,4.811294556,0.033185758,EuDum,0.008049499,4.60E-05
BELGIUM,2002q2,0,4.98819685,0.025768185,4.361018658,0.02898444,EuDum,0.00613211,3.51E-05
BELGIUM,2002q3,0,4.796699524,0.025165487,5.58557272,0.0343257,EuDum,0.005614275,3.14E-05
BELGIUM,2002q4,0,4.650390625,0.024687732,4.91654253,0.03197604,EuDum,0.009174779,5.18E-05
BELGIUM,2003q1,0,4.782758713,0.023004185,5.809756279,0.034672152,EuDum,0.011300726,5.87E-05
BELGIUM,2003q2,0,4.885639668,0.024948066,4.614950657,0.031794772,EuDum,0.005641529,3.14E-05
BELGIUM,2003q3,0,4.210682392,0.02391479,4.188592434,0.029370025,EuDum,0.010568771,7.07E-05
BELGIUM,2003q4,0,4.457207203,0.023765491,4.182051182,0.027091373,EuDum,0.004030317,2.78E-05
BELGIUM,2004q1,0,4.731277466,0.024279783,4.610628128,0.030823089,EuDum,0.002647938,1.70E-05
BELGIUM,2004q2,0,4.381305695,0.023452887,4.151302814,0.029090015,EuDum,0.009922459,6.76E-05
BELGIUM,2004q3,0,3.847542524,0.022961123,3.993337393,0.025697993,EuDum,0.008747875,5.73E-05
BELGIUM,2004q4,0,4.888469696,0.025754819,3.640653372,0.024313089,EuDum,0.009469512,5.70E-05
BELGIUM,2005q1,0,4.091097355,0.022488534,3.254645586,0.022968575,EuDum,0,0
BELGIUM,2005q2,0,4.55787468,0.023652207,3.598591566,0.02405351,EuDum,0.00703355,4.67E-05
BELGIUM,2005q3,0,4.760352612,0.023824222,3.625173807,0.023388533,EuDum,0.005459411,3.38E-05
BELGIUM,2005q4,0,4.134087086,0.021658542,4.455258846,0.028263835,EuDum,0,0
BELGIUM,2006q1,0,4.071969509,0.020817464,5.066666603,0.027925776,EuDum,0.004675583,2.76E-05
BELGIUM,2006q2,0,4.748651505,0.023147101,4.657940865,0.027510926,EuDum,0.011086391,6.69E-05
BELGIUM,2006q3,0,3.830294609,0.022028368,4.632257938,0.02873111,EuDum,0.002901065,1.80E-05
BELGIUM,2006q4,0,4.037946224,0.02261024,4.59710741,0.029948181,EuDum,0,0
BELGIUM,2007q1,0,4.156677246,0.021388145,5.341801167,0.031160329,EuDum,0.00244842,1.45E-05
BELGIUM,2007q2,0,3.996348143,0.023245441,4.195501804,0.026881125,EuDum,0.005688597,3.46E-05
BELGIUM,2007q3,0,3.870988131,0.021935971,5.01642704,0.029764008,EuDum,0.004442789,2.69E-05
BELGIUM,2007q4,0,4.504495621,0.025362523,4.876767635,0.029957062,EuDum,0,0
BELGIUM,2008q1,0,4.726232529,0.026450578,6.265658855,0.033056438,EuDum,0.003899899,2.28E-05
BELGIUM,2008q2,0,4.481971741,0.025593124,5.759550571,0.031683829,EuDum,0.008538971,4.87E-05
BELGIUM,2008q3,0,4.582547188,0.024800455,5.795511246,0.033657745,EuDum,0.002377345,1.35E-05
BELGIUM,2008q4,0,5.771596909,0.027705347,7.559895992,0.0365889,EuDum,0.012493749,6.31E-05
BELGIUM,2009q1,0,5.454398155,0.026897045,8.147170067,0.039190415,EuDum,0.014847633,7.54E-05
BELGIUM,2009q2,0,5.046031952,0.02618406,5.354166508,0.033812612,EuDum,0.010774012,5.89E-05
BELGIUM,2009q3,0,4.454035759,0.024826802,3.912317276,0.031492092,EuDum,0.00569903,3.60E-05
BELGIUM,2009q4,0,4.670024395,0.024266774,4.501683712,0.03105619,EuDum,0.010654119,6.08E-05
BELGIUM,2010q1,0,4.72125721,0.025287015,6.102702618,0.032216642,EuDum,0.006246256,3.58E-05
BELGIUM,2010q2,1,5.487989426,0.027363503,6.768817425,0.033721708,EuDum,0.018194644,9.89E-05
BELGIUM,2010q3,0,4.777503014,0.025408298,4.955357075,0.029378291,EuDum,0.003730835,2.24E-05
BELGIUM,2010q4,0,4.516752243,0.02450693,9.78787899,0.040235434,EuDum,0.010152925,5.89E-05
BELGIUM,2011q1,0,5.026637554,0.026237991,4.751219749,0.029828805,EuDum,0.000732404,4.19E-06
BELGIUM,2011q2,0,4.485313892,0.024696186,5.593123436,0.031737775,EuDum,0.005156403,2.93E-05
BELGIUM,2011q3,0,5.488289833,0.02746463,6.739534855,0.037974685,EuDum,0.019615142,0.000107875
BELGIUM,2011q4,0,4.920706272,0.026980471,5.523961544,0.034608725,EuDum,0.019720405,0.000114429
BELGIUM,2012q1,0,4.176233768,0.024769533,5.524064064,0.034282111,EuDum,0.014398701,9.18E-05
BELGIUM,2012q2,0,4.698056698,0.025899755,5.542071342,0.032056682,EuDum,0.00905148,5.23E-05
BELGIUM,2012q3,0,4.683049202,0.024974726,6.513157845,0.034247927,EuDum,0.00380699,2.14E-05
BELGIUM,2012q4,0,4.615978241,0.023927417,4.742400169,0.031192448,EuDum,0.018076327,0.00010386
BELGIUM,2013q1,0,4.659716606,0.023904469,4.8437047,0.031534418,EuDum,0.015844043,9.16E-05
BELGIUM,2013q2,0,4.47298336,0.02431301,5.216748714,0.032968059,EuDum,0.01201802,7.02E-05
BELGIUM,2013q3,0,4.631232738,0.025345121,4.607784271,0.032516375,EuDum,0.003735342,2.26E-05
BELGIUM,2013q4,0,4.397819996,0.023386009,5.408071518,0.029883662,EuDum,0.012449629,7.02E-05
BELGIUM,2014q1,0,4.37856102,0.024117632,4.911157131,0.030739984,EuDum,0.00118349,6.87E-06
BELGIUM,2014q2,0,4.528443813,0.024150524,4.578817844,0.028062919,EuDum,0.01598735,8.94E-05
BELGIUM,2014q3,0,4.754800797,0.024476016,5.142011642,0.028697388,EuDum,0.014774346,8.30E-05
BELGIUM,2014q4,0,4.213103771,0.024157559,4.726651669,0.026900539,EuDum,0.008004069,4.87E-05
BRAZIL,1995q1,0,4.089830399,0.022542132,4.089830399,0.022542132,AmDum,0.023236269,0.000128717
BRAZIL,1995q2,0,4.698461533,0.024985887,4.698461533,0.024985887,AmDum,0.021094769,0.000140262
BRAZIL,1995q3,0,4.205328941,0.023106204,4.205328941,0.023106204,AmDum,0.003793869,2.49E-05
BRAZIL,1995q4,0,3.838644028,0.022020932,3.838644028,0.022020932,AmDum,0,0
BRAZIL,1996q1,0,4.375494003,0.022670489,4.375494003,0.022670489,AmDum,0,0
BRAZIL,1996q2,0,3.854794502,0.022627309,3.854794502,0.022627309,AmDum,0.023563599,0.000156117
BRAZIL,1996q3,0,3.9435184,0.023667291,3.9435184,0.023667291,AmDum,0.004822587,3.10E-05
BRAZIL,1996q4,0,3.00313592,0.01924653,3.00313592,0.01924653,AmDum,0.0186012,0.000129202
BRAZIL,1997q1,0,3.453912973,0.02006547,3.453912973,0.02006547,AmDum,0.02956075,0.000211283
BRAZIL,1997q2,0,3.344718933,0.019998429,3.344718933,0.019998429,AmDum,0.018905135,0.00012499
BRAZIL,1997q3,0,2.815053701,0.019751262,2.815053701,0.019751262,AmDum,0.092355438,0.000662372
BRAZIL,1997q4,0,3.559176207,0.022219449,3.559176207,0.022219449,AmDum,0.079376675,0.000522141
BRAZIL,1998q1,0,3.128838062,0.020710543,3.128838062,0.020710543,AmDum,0.035821613,0.00024245
BRAZIL,1998q2,0,3.096049547,0.021420265,3.096049547,0.021420265,AmDum,0.04914109,0.000339225
BRAZIL,1998q3,0,3.791309357,0.022349928,3.791309357,0.022349928,AmDum,0.095310844,0.000607471
BRAZIL,1998q4,0,3.108878851,0.019636337,3.108878851,0.019636337,AmDum,0.061388098,0.000405329
BRAZIL,1999q1,0,3.147571087,0.020658994,3.147571087,0.020658994,AmDum,0.039878789,0.000274479
BRAZIL,1999q2,0,2.991235018,0.01970252,2.991235018,0.01970252,AmDum,0.041070011,0.000289362
BRAZIL,1999q3,0,2.955223799,0.017178254,2.955223799,0.017178254,AmDum,0.036117487,0.000250052
BRAZIL,1999q4,0,3.111111164,0.019091671,3.111111164,0.019091671,AmDum,0.014102426,9.82E-05
BRAZIL,2000q1,0,3.608566046,0.020125501,3.608566046,0.020125501,AmDum,0.031422649,0.000191516
BRAZIL,2000q2,0,3.409443617,0.019923007,3.409443617,0.019923007,AmDum,0.04076058,0.000247285
BRAZIL,2000q3,0,4.003366947,0.021373659,4.003366947,0.021373659,AmDum,0.019179197,0.000106361
BRAZIL,2000q4,0,4.369883537,0.022600638,4.369883537,0.022600638,AmDum,0.009599491,5.14E-05
BRAZIL,2001q1,0,3.836613655,0.021938741,3.836613655,0.021938741,AmDum,0.055106938,0.000314726
BRAZIL,2001q2,0,3.56155324,0.021611489,3.56155324,0.021611489,AmDum,0.044781785,0.000274534
BRAZIL,2001q3,0,4.168596268,0.022587994,4.168596268,0.022587994,AmDum,0.039760169,0.000225905
BRAZIL,2001q4,0,5.048440456,0.023626739,5.048440456,0.023626739,AmDum,0.031926025,0.000159439
BRAZIL,2002q1,0,4.648320198,0.024509611,4.648320198,0.024509611,AmDum,0.059365053,0.000339139
BRAZIL,2002q2,0,4.98819685,0.025768185,4.98819685,0.025768185,AmDum,0.032412581,0.000185355
BRAZIL,2002q3,1,4.796699524,0.025165487,4.796699524,0.025165487,AmDum,0.08514984,0.000475554
BRAZIL,2002q4,0,4.650390625,0.024687732,4.650390625,0.024687732,AmDum,0.042537615,0.000240013
BRAZIL,2003q1,0,4.782758713,0.023004185,4.782758713,0.023004185,AmDum,0.015289217,7.94E-05
BRAZIL,2003q2,0,4.885639668,0.024948066,4.885639668,0.024948066,AmDum,0.019342385,0.000107667
BRAZIL,2003q3,0,4.210682392,0.02391479,4.210682392,0.02391479,AmDum,0.042275086,0.000282799
BRAZIL,2003q4,0,4.457207203,0.023765491,4.457207203,0.023765491,AmDum,0.012090951,8.33E-05
BRAZIL,2004q1,0,4.731277466,0.024279783,4.731277466,0.024279783,AmDum,0.005295875,3.41E-05
BRAZIL,2004q2,0,4.381305695,0.023452887,4.381305695,0.023452887,AmDum,0.004961229,3.38E-05
BRAZIL,2004q3,0,3.847542524,0.022961123,3.847542524,0.022961123,AmDum,0.030617563,0.000200564
BRAZIL,2004q4,0,4.888469696,0.025754819,4.888469696,0.025754819,AmDum,0.016098171,9.69E-05
BRAZIL,2005q1,0,4.091097355,0.022488534,4.091097355,0.022488534,AmDum,0.009949143,6.35E-05
BRAZIL,2005q2,0,4.55787468,0.023652207,4.55787468,0.023652207,AmDum,0.031650975,0.000210219
BRAZIL,2005q3,0,4.760352612,0.023824222,4.760352612,0.023824222,AmDum,0.012738625,7.89E-05
BRAZIL,2005q4,0,4.134087086,0.021658542,4.134087086,0.021658542,AmDum,0.018069874,0.000111578
BRAZIL,2006q1,0,4.071969509,0.020817464,4.071969509,0.020817464,AmDum,0.009351166,5.51E-05
BRAZIL,2006q2,0,4.748651505,0.023147101,4.748651505,0.023147101,AmDum,0.073170178,0.000441435
BRAZIL,2006q3,0,3.830294609,0.022028368,3.830294609,0.022028368,AmDum,0.013054792,8.10E-05
BRAZIL,2006q4,0,4.037946224,0.02261024,4.037946224,0.02261024,AmDum,0.035847288,0.000230098
BRAZIL,2007q1,0,4.156677246,0.021388145,4.156677246,0.021388145,AmDum,0.00734526,4.35E-05
BRAZIL,2007q2,0,3.996348143,0.023245441,3.996348143,0.023245441,AmDum,0.029865133,0.000181576
BRAZIL,2007q3,1,3.870988131,0.021935971,3.870988131,0.021935971,AmDum,0.103665069,0.000627171
BRAZIL,2007q4,0,4.504495621,0.025362523,4.504495621,0.025362523,AmDum,0.126276702,0.000773083
BRAZIL,2008q1,0,4.726232529,0.026450578,4.726232529,0.026450578,AmDum,0.038219012,0.000223118
BRAZIL,2008q2,0,4.481971741,0.025593124,4.481971741,0.025593124,AmDum,0.108160295,0.000616837
BRAZIL,2008q3,0,4.582547188,0.024800455,4.582547188,0.024800455,AmDum,0.037245065,0.000211371
BRAZIL,2008q4,0,5.771596909,0.027705347,5.771596909,0.027705347,AmDum,0.072690904,0.000367335
BRAZIL,2009q1,0,5.454398155,0.026897045,5.454398155,0.026897045,AmDum,0.033937447,0.000172271
BRAZIL,2009q2,0,5.046031952,0.02618406,5.046031952,0.02618406,AmDum,0.03321987,0.000181502
BRAZIL,2009q3,0,4.454035759,0.024826802,4.454035759,0.024826802,AmDum,0.04060559,0.000256191
BRAZIL,2009q4,0,4.670024395,0.024266774,4.670024395,0.024266774,AmDum,0.025874291,0.000147542
BRAZIL,2010q1,0,4.72125721,0.025287015,4.72125721,0.025287015,AmDum,0.029669715,0.000169927
BRAZIL,2010q2,0,5.487989426,0.027363503,5.487989426,0.027363503,AmDum,0.052851107,0.000287389
BRAZIL,2010q3,0,4.777503014,0.025408298,4.777503014,0.025408298,AmDum,0.019400341,0.000116419
BRAZIL,2010q4,0,4.516752243,0.02450693,4.516752243,0.02450693,AmDum,0.069039889,0.000400589
BRAZIL,2011q1,0,5.026637554,0.026237991,5.026637554,0.026237991,AmDum,0.017577691,0.000100624
BRAZIL,2011q2,0,4.485313892,0.024696186,4.485313892,0.024696186,AmDum,0.033516619,0.000190675
BRAZIL,2011q3,0,5.488289833,0.02746463,5.488289833,0.02746463,AmDum,0.059737023,0.000328528
BRAZIL,2011q4,0,4.920706272,0.026980471,4.920706272,0.026980471,AmDum,0.042362351,0.00024581
BRAZIL,2012q1,0,4.176233768,0.024769533,4.176233768,0.024769533,AmDum,0.04251045,0.000271018
BRAZIL,2012q2,0,4.698056698,0.025899755,4.698056698,0.025899755,AmDum,0.03342085,0.000193006
BRAZIL,2012q3,0,4.683049202,0.024974726,4.683049202,0.024974726,AmDum,0.023476439,0.000132075
BRAZIL,2012q4,0,4.615978241,0.023927417,4.615978241,0.023927417,AmDum,0.046275396,0.000265881
BRAZIL,2013q1,0,4.659716606,0.023904469,4.659716606,0.023904469,AmDum,0.015155172,8.76E-05
BRAZIL,2013q2,0,4.47298336,0.02431301,4.47298336,0.02431301,AmDum,0.02670671,0.0001559
BRAZIL,2013q3,0,4.631232738,0.025345121,4.631232738,0.025345121,AmDum,0.036108311,0.000218113
BRAZIL,2013q4,0,4.397819996,0.023386009,4.397819996,0.023386009,AmDum,0.057890773,0.00032623
BRAZIL,2014q1,0,4.37856102,0.024117632,4.37856102,0.024117632,AmDum,0.016568854,9.61E-05
BRAZIL,2014q2,0,4.528443813,0.024150524,4.528443813,0.024150524,AmDum,0.048513338,0.000271166
BRAZIL,2014q3,0,4.754800797,0.024476016,4.754800797,0.024476016,AmDum,0.019063672,0.00010709
BRAZIL,2014q4,0,4.213103771,0.024157559,4.213103771,0.024157559,AmDum,0.025155645,0.00015294
BULGARIA,1995q1,0,4.089830399,0.022542132,0,0,EuDum,0,0
BULGARIA,1995q2,0,4.698461533,0.024985887,3.47777319,0.024099819,EuDum,0.004218954,2.81E-05
BULGARIA,1995q3,0,4.205328941,0.023106204,3.536543608,0.022964315,EuDum,0,0
BULGARIA,1995q4,0,3.838644028,0.022020932,3.706997633,0.024411615,EuDum,0.001604842,1.03E-05
BULGARIA,1996q1,0,4.375494003,0.022670489,3.696186066,0.023935553,EuDum,0,0
BULGARIA,1996q2,0,3.854794502,0.022627309,3.636181355,0.023466825,EuDum,0.005236356,3.47E-05
BULGARIA,1996q3,0,3.9435184,0.023667291,3.899416924,0.025292279,EuDum,0,0
BULGARIA,1996q4,0,3.00313592,0.01924653,3.608058691,0.025124988,EuDum,0.001958021,1.36E-05
BULGARIA,1997q1,0,3.453912973,0.02006547,3.272321463,0.024471344,EuDum,0.064048298,0.000457781
